Experiment	Participant	Item	Electrode	Condition	Amplitude	Stim
E3	3-8	14	P3	prounrel	-7.96388	Queen Isabel congratulated the commander who kneeled before the throne. She was astonished that his mercy
E3	3-8	14	CP3	prounrel	-8.75947	Queen Isabel congratulated the commander who kneeled before the throne. She was astonished that his mercy
E3	3-8	14	C3	prounrel	-7.31739	Queen Isabel congratulated the commander who kneeled before the throne. She was astonished that his mercy
E3	3-8	35	P4	control	18.0742	Jessica performed with the chiseled rockstar during the national tour. She was sad to realize that her guitar
E3	3-8	35	CP4	control	17.1956	Jessica performed with the chiseled rockstar during the national tour. She was sad to realize that her guitar
E3	3-8	35	C4	control	14.4793	Jessica performed with the chiseled rockstar during the national tour. She was sad to realize that her guitar
E3	3-8	35	P3	control	21.4609	Jessica performed with the chiseled rockstar during the national tour. She was sad to realize that her guitar
E3	3-8	35	CP3	control	20.5164	Jessica performed with the chiseled rockstar during the national tour. She was sad to realize that her guitar
E3	3-8	35	C3	control	21.0998	Jessica performed with the chiseled rockstar during the national tour. She was sad to realize that her guitar
E3	3-8	120	P4	prorel	-1.80469	Theresa celebrated with the coach after the tournament. She was ecstatic that his team
E3	3-8	120	CP4	prorel	-1.5894	Theresa celebrated with the coach after the tournament. She was ecstatic that his team
E3	3-8	120	C4	prorel	-1.901	Theresa celebrated with the coach after the tournament. She was ecstatic that his team
E3	3-8	120	P3	prorel	-7.83645	Theresa celebrated with the coach after the tournament. She was ecstatic that his team
E3	3-8	120	CP3	prorel	-9.08216	Theresa celebrated with the coach after the tournament. She was ecstatic that his team
E3	3-8	120	C3	prorel	-6.14307	Theresa celebrated with the coach after the tournament. She was ecstatic that his team
E3	3-8	97	P4	control	-10.4977	Brenda planned with the engineer before building the machine. She was convinced that her math
E3	3-8	97	CP4	control	-11.4521	Brenda planned with the engineer before building the machine. She was convinced that her math
E3	3-8	97	C4	control	-12.0824	Brenda planned with the engineer before building the machine. She was convinced that her math
E3	3-8	97	P3	control	3.57485	Brenda planned with the engineer before building the machine. She was convinced that her math
E3	3-8	97	CP3	control	2.51559	Brenda planned with the engineer before building the machine. She was convinced that her math
E3	3-8	97	C3	control	1.95015	Brenda planned with the engineer before building the machine. She was convinced that her math
E3	3-8	84	P4	prounrel	11.1574	Vanessa waited for the tailor in the workroom. She saw his book
E3	3-8	84	CP4	prounrel	13.5966	Vanessa waited for the tailor in the workroom. She saw his book
E3	3-8	84	C4	prounrel	9.47588	Vanessa waited for the tailor in the workroom. She saw his book
E3	3-8	84	P3	prounrel	9.879	Vanessa waited for the tailor in the workroom. She saw his book
E3	3-8	84	CP3	prounrel	7.27463	Vanessa waited for the tailor in the workroom. She saw his book
E3	3-8	84	C3	prounrel	11.6686	Vanessa waited for the tailor in the workroom. She saw his book
E3	3-8	112	P4	control	-8.95379	Howard was unhappy with the chatty realtor during the sale. He grumbled about his property
E3	3-8	112	CP4	control	-4.23527	Howard was unhappy with the chatty realtor during the sale. He grumbled about his property
E3	3-8	112	C4	control	2.2855	Howard was unhappy with the chatty realtor during the sale. He grumbled about his property
E3	3-8	112	P3	control	0.175148	Howard was unhappy with the chatty realtor during the sale. He grumbled about his property
E3	3-8	112	CP3	control	4.32687	Howard was unhappy with the chatty realtor during the sale. He grumbled about his property
E3	3-8	112	C3	control	8.65046	Howard was unhappy with the chatty realtor during the sale. He grumbled about his property
E3	3-8	128	P4	control	-2.31566	Miriam visited the sheikh in the desert. She remarked that her oil
E3	3-8	128	CP4	control	-4.87265	Miriam visited the sheikh in the desert. She remarked that her oil
E3	3-8	128	C4	control	-2.12897	Miriam visited the sheikh in the desert. She remarked that her oil
E3	3-8	128	P3	control	7.56404	Miriam visited the sheikh in the desert. She remarked that her oil
E3	3-8	128	CP3	control	6.55836	Miriam visited the sheikh in the desert. She remarked that her oil
E3	3-8	128	C3	control	7.53852	Miriam visited the sheikh in the desert. She remarked that her oil
E3	3-8	121	P4	prounrel	0.347167	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that his lane
E3	3-8	121	CP4	prounrel	1.44129	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that his lane
E3	3-8	121	C4	prounrel	2.3843	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that his lane
E3	3-8	121	P3	prounrel	4.92598	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that his lane
E3	3-8	121	CP3	prounrel	7.85696	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that his lane
E3	3-8	121	C3	prounrel	9.80321	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that his lane
E3	3-8	124	P4	prorel	-7.49613	Fern lounged with the bearded artisan in the market. She liked that his pottery
E3	3-8	124	CP4	prorel	-5.54912	Fern lounged with the bearded artisan in the market. She liked that his pottery
E3	3-8	124	C4	prorel	-4.45105	Fern lounged with the bearded artisan in the market. She liked that his pottery
E3	3-8	124	P3	prorel	-0.779633	Fern lounged with the bearded artisan in the market. She liked that his pottery
E3	3-8	124	CP3	prorel	-1.15984	Fern lounged with the bearded artisan in the market. She liked that his pottery
E3	3-8	124	C3	prorel	0.780786	Fern lounged with the bearded artisan in the market. She liked that his pottery
E3	3-8	77	P4	control	5.33152	Mariah hid with the detective in the alley. She hoped that her suspect
E3	3-8	77	CP4	control	8.37145	Mariah hid with the detective in the alley. She hoped that her suspect
E3	3-8	77	C4	control	11.3732	Mariah hid with the detective in the alley. She hoped that her suspect
E3	3-8	77	P3	control	8.54649	Mariah hid with the detective in the alley. She hoped that her suspect
E3	3-8	77	CP3	control	11.4618	Mariah hid with the detective in the alley. She hoped that her suspect
E3	3-8	77	C3	control	16.1416	Mariah hid with the detective in the alley. She hoped that her suspect
E3	3-8	147	P4	prounrel	-5.39822	Briana cautioned the rugged doctor to be more careful. She mentioned that his spirituality
E3	3-8	147	CP4	prounrel	-9.15264	Briana cautioned the rugged doctor to be more careful. She mentioned that his spirituality
E3	3-8	147	C4	prounrel	-11.8146	Briana cautioned the rugged doctor to be more careful. She mentioned that his spirituality
E3	3-8	147	P3	prounrel	-1.54473	Briana cautioned the rugged doctor to be more careful. She mentioned that his spirituality
E3	3-8	147	CP3	prounrel	-3.47212	Briana cautioned the rugged doctor to be more careful. She mentioned that his spirituality
E3	3-8	147	C3	prounrel	-3.38612	Briana cautioned the rugged doctor to be more careful. She mentioned that his spirituality
E3	3-8	132	P4	prorel	10.2076	Bob frustrated the motherly psychiatrist at every session. He constantly griped that her therapy
E3	3-8	132	CP4	prorel	11.0169	Bob frustrated the motherly psychiatrist at every session. He constantly griped that her therapy
E3	3-8	132	C4	prorel	14.8886	Bob frustrated the motherly psychiatrist at every session. He constantly griped that her therapy
E3	3-8	132	P3	prorel	16.4417	Bob frustrated the motherly psychiatrist at every session. He constantly griped that her therapy
E3	3-8	132	CP3	prorel	18.909	Bob frustrated the motherly psychiatrist at every session. He constantly griped that her therapy
E3	3-8	132	C3	prorel	22.4061	Bob frustrated the motherly psychiatrist at every session. He constantly griped that her therapy
E3	3-8	148	P4	control	0.158548	Cheryl was unhappy with the messy plumber during the repairs. She always tripped over her wrenches
E3	3-8	148	CP4	control	0.213105	Cheryl was unhappy with the messy plumber during the repairs. She always tripped over her wrenches
E3	3-8	148	C4	control	1.15625	Cheryl was unhappy with the messy plumber during the repairs. She always tripped over her wrenches
E3	3-8	148	P3	control	0.13059	Cheryl was unhappy with the messy plumber during the repairs. She always tripped over her wrenches
E3	3-8	148	CP3	control	-3.935	Cheryl was unhappy with the messy plumber during the repairs. She always tripped over her wrenches
E3	3-8	148	C3	control	-0.741744	Cheryl was unhappy with the messy plumber during the repairs. She always tripped over her wrenches
E3	3-8	100	P4	prounrel	-3.41767	Carla thanked the minister for all the guidance and support. She said that his book
E3	3-8	100	CP4	prounrel	-4.33168	Carla thanked the minister for all the guidance and support. She said that his book
E3	3-8	100	C4	prounrel	-4.0369	Carla thanked the minister for all the guidance and support. She said that his book
E3	3-8	100	P3	prounrel	2.0775	Carla thanked the minister for all the guidance and support. She said that his book
E3	3-8	100	CP3	prounrel	2.17902	Carla thanked the minister for all the guidance and support. She said that his book
E3	3-8	100	C3	prounrel	-0.666144	Carla thanked the minister for all the guidance and support. She said that his book
E3	3-8	24	P4	control	19.8471	Joanne informed the policeman that the office had been ransacked. She had found her badge
E3	3-8	24	CP4	control	16.9233	Joanne informed the policeman that the office had been ransacked. She had found her badge
E3	3-8	24	C4	control	16.3032	Joanne informed the policeman that the office had been ransacked. She had found her badge
E3	3-8	24	P3	control	21.7072	Joanne informed the policeman that the office had been ransacked. She had found her badge
E3	3-8	24	CP3	control	21.0552	Joanne informed the policeman that the office had been ransacked. She had found her badge
E3	3-8	24	C3	control	17.5395	Joanne informed the policeman that the office had been ransacked. She had found her badge
E3	3-8	15	P4	control	6.74732	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that her pulpit
E3	3-8	15	CP4	control	6.18318	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that her pulpit
E3	3-8	15	C4	control	4.34017	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that her pulpit
E3	3-8	15	P3	control	7.81697	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that her pulpit
E3	3-8	15	CP3	control	6.62703	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that her pulpit
E3	3-8	15	C3	control	7.17987	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that her pulpit
E3	3-8	39	P4	control	-6.7392	Serena listened to the pope on the radio every week. She could not understand why her religion
E3	3-8	39	CP4	control	-6.74271	Serena listened to the pope on the radio every week. She could not understand why her religion
E3	3-8	39	C4	control	-6.44075	Serena listened to the pope on the radio every week. She could not understand why her religion
E3	3-8	39	P3	control	1.82528	Serena listened to the pope on the radio every week. She could not understand why her religion
E3	3-8	39	CP3	control	3.92849	Serena listened to the pope on the radio every week. She could not understand why her religion
E3	3-8	39	C3	control	5.53333	Serena listened to the pope on the radio every week. She could not understand why her religion
E3	3-8	47	P4	control	13.1203	Becky volunteered to work with the janitor for community service hours. She was surprised to find her mop
E3	3-8	47	CP4	control	11.8239	Becky volunteered to work with the janitor for community service hours. She was surprised to find her mop
E3	3-8	47	C4	control	13.7016	Becky volunteered to work with the janitor for community service hours. She was surprised to find her mop
E3	3-8	47	P3	control	15.3105	Becky volunteered to work with the janitor for community service hours. She was surprised to find her mop
E3	3-8	47	CP3	control	15.4444	Becky volunteered to work with the janitor for community service hours. She was surprised to find her mop
E3	3-8	47	C3	control	12.2125	Becky volunteered to work with the janitor for community service hours. She was surprised to find her mop
E3	3-8	86	P4	prorel	-0.584692	Meredith argued with the executive in the penthouse. She questioned how his business
