TargetWords	Condition	ContextCode	N400	Subject	PlausibilityJudgement	Electrode	Cloze	FullText	ON	ZipfFrequency
bullets	Implaus	169	-6.48	CP21	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-3.84	CP27	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.14	CP21	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.34	CP04	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.85	CP27	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-0.48	CP27	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-9.3	CP08	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-8.82	CP08	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-3.35	CP18	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.29	CP27	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-4.91	CP14	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	9.62	CP18	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-11.26	CP21	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-5.16	CP14	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	15.35	CP04	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	14.98	CP04	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-1.46	TP30	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.44	TP30	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.18	TP01	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-13.54	TP24	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.43	TP31	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.02	TP31	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	7.04	TP01	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.15	TP01	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-0.37	TP31	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-12.38	TP24	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.69	TP22	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-8.79	TP37	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.64	TP30	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.4	TP24	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-6.33	TP30	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.98	TP37	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.18	TP31	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-15.76	TP24	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.22	TP31	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-13.93	TP37	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-9.34	TP24	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.81	TP30	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.05	TP37	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-9.24	TP24	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.01	TP22	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-8.29	TP37	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-9.07	TP24	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	3.37	TP31	4.64	Cz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.21	TP01	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.27	TP31	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.1	TP22	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.33	TP30	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-1.39	TP30	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-1.17	TP22	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-8.7	TP24	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-6.26	TP37	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.95	TP24	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.11	TP22	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.34	TP31	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-10.71	TP37	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.68	TP30	4.64	CP4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-7.62	TP37	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.08	TP01	4.64	C4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	4.05	TP01	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.02	TP22	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.78	TP22	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-1.88	TP01	4.64	CPz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.46	TP31	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.38	TP01	4.64	P4	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	1.26	TP22	4.64	P3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-14.53	TP37	4.64	Pz	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	2.42	TP01	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	-2.46	TP30	4.64	C3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
bullets	Implaus	169	0.41	TP22	4.64	CP3	0	Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets	5	4.02
texture	Implaus	172	-6.64	CP15	3.37	Cz	0	In the window, they posted the hours they were open for texture	0	3.93
texture	Implaus	172	-10.11	CP01	3.37	CP3	0	In the window, they posted the hours they were open for texture	0	3.93
texture	Implaus	172	-8.57	CP07	3.37	Cz	0	In the window, they posted the hours they were open for texture	0	3.93
texture	Implaus	172	-4.29	CP15	3.37	P4	0	In the window, they posted the hours they were open for texture	0	3.93
texture	Implaus	172	-8.29	CP15	3.37	C4	0	In the window, they posted the hours they were open for texture	0	3.93
