FullText	TargetWords	pos_start	Subject	Item	logfreq	concr	old20	dataset	cloze_p	n400	bline
The bridesmaid had an ugly pale face	face	6	v3_QMZSS	99L	9.598862759354034	4.87	1	Szewczyk et al. (2022)	0.203703704	6.987005961014599	-9.071671178902866
The wealthy couple's three little girls enjoyed playing together in the nearby yard	yard	12	v3_QMZSS	144L	7.153833801578843	4.82	1.4	Szewczyk et al. (2022)	0.01980198	6.985474097536692	0.5038213504435131
At night the old woman locked the front door	door	8	v3_QMZSS	4T	9.608847999516849	4.81	1.35	Szewczyk et al. (2022)	0.944444444	4.299119754706516	13.321941638924605
Each night the campers built a huge improvised fire	fire	8	v3_QMZSS	28L	9.3048320350689	4.68	1	Szewczyk et al. (2022)	0.387755102	1.9141891692423432	-3.924210134884063
There was a moth caught in the spider light	light	8	v3_QMZSS	295T	9.039077442538964	4.21	1.2	Szewczyk et al. (2022)	0	-23.234781684284194	-5.113739384367664
After dinner they washed the dirty dishes	dishes	6	v3_QMZSS	136T	6.406879986069314	4.9	1.7	Szewczyk et al. (2022)	0.931818182	7.216692068905719	2.069453906863854
The other driver was so angry he threatened him with a loaded gun	gun	12	v3_QMZSS	183T	9.294129897705869	4.83	1	Szewczyk et al. (2022)	0.923076923	0.5955367832944074	-13.87527599280849
The cows moved from the sun into the partial shade	shade	9	v3_QMZSS	113T	5.720311776607412	3.38	1.25	Szewczyk et al. (2022)	0.875	-3.0041676456879767	-2.57560801105349
Sandy always wished that she had had a twin sister	sister	9	v3_QMZSS	30T	9.127827950401718	4	1.7	Szewczyk et al. (2022)	0.962962963	20.871068568946725	23.006562590985347
The young boy asked for another homemade treat	treat	7	v3_QMZSS	8T	7.881182202227102	3.79	1.65	Szewczyk et al. (2022)	0	2.0327600845603517	-5.286800340372907
Before she arrived he opened a bottle of wine and put on some soft clean music	music	15	v3_QMZSS	201L	8.953510763007166	4.31	2	Szewczyk et al. (2022)	0.214285714	-9.53479037465126	-8.253027141425596
Ida wanted to sing folk songs at the picnic, so she brought her acoustic microphone	microphone	14	v3_QMZSS	277T	5.4510384535657	4.88	3.65	Szewczyk et al. (2022)	0	0.7364814302323275	5.088759168783163
In his day, that old guy was one of the best collegiate athletes	athletes	12	v3_QMZSS	262L	5.062595033026967	4.3	2.8	Szewczyk et al. (2022)	0.533333333	7.0927281312581725	3.983010223487408
There were brightly colored pictures on every title wall	wall	8	v3_QMZSS	180L	8.190354403763262	4.86	1	Szewczyk et al. (2022)	0.06	5.964528768441605	11.810748751361505
They had been wandering in circles because nobody had a magnetic map	map	11	v3_QMZSS	322L	7.392647520721623	4.93	1	Szewczyk et al. (2022)	0	-5.9388535314287445	14.251280357658985
As a child he used to collect postage stamps	stamps	8	v3_QMZSS	20T	5.5909869805108565	4.7	1.75	Szewczyk et al. (2022)	0.975609756	-3.452903708419981	-1.2606958527480143
He slipped and fell on the thin ice	ice	7	v3_QMZSS	194T	8.30844552038576	4.89	1.1	Szewczyk et al. (2022)	0.978723404	1.9643938108518089	-3.202830470908266
She wore heavy wool socks and her sturdiest boots to go walking in the pine forest	forest	15	v3_UXUXV	200L	6.871091294610546	4.76	1.85	Szewczyk et al. (2022)	0.679245283	-0.2567464052066195	-13.308919811328662
She decided to start a new entrepreneurial business	business	7	v3_UXUXV	338L	9.703327837612294	3.28	2.75	Szewczyk et al. (2022)	0.352941176	4.3281927396350195	-1.0597984409105676
They couldn't decide on a name for their new trained dog	dog	10	v3_UXUXV	305L	9.193804403336085	4.85	1	Szewczyk et al. (2022)	0.538461538	11.500842696324012	-5.638416941035573
The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his gruesome muscles	muscles	22	v3_UXUXV	165T	5.955837369464831	4.5	2.15	Szewczyk et al. (2022)	0	2.286153165991798	-0.6829530973923377
Fred put the worm on the dangling grass	grass	7	v3_UXUXV	328T	6.75343791859778	4.93	1.35	Szewczyk et al. (2022)	0	7.365771978456044	-1.0923488894746038
Gary could not believe his son stole that expensive watch	watch	9	v3_UXUXV	9aL	9.731037115537436	4.61	1.55	Szewczyk et al. (2022)	0.568181818	7.073552378647322	-2.501932282546912
We sprayed the yard to keep away the wild bugs	bugs	9	v3_UXUXV	75L	6.54534966033442	5	1	Szewczyk et al. (2022)	0.102040816	-0.7202414773812117	6.0446058613171525
I could hear the loud telephone ringing through the sliding door	door	10	v3_UXUXV	164L	9.608847999516849	4.81	1.35	Szewczyk et al. (2022)	0.958333333	0.2680884855499933	-3.153515782342412
Mary went into her room to look at her impressionist painting	painting	10	v3_UXUXV	333T	7.306531398939505	4.59	1.65	Szewczyk et al. (2022)	0.770491803	14.710331396534814	-7.022558005454013
He always hid an extra set of keys under a rubber rug	rug	11	v3_UXUXV	16T	6.2766434893416445	4.79	1	Szewczyk et al. (2022)	0	4.040495610200505	-6.826674529287199
It didn't get completed because he could not locate the right ink tool	tool	12	v3_UXUXV	270L	6.3080984415095305	4.6	1.3	Szewczyk et al. (2022)	0	-1.0233439171669003	-9.89249887644668
Rushing out he forgot to take his spare jacket	jacket	8	v3_UXUXV	71T	7.4413203897176174	4.86	1.75	Szewczyk et al. (2022)	0	-9.279716626100296	-8.775186402549798
They stood on the bridge tossing stale bread to the yellow ducks	ducks	11	v3_UXUXV	357T	6.07073772800249	4.86	1.3	Szewczyk et al. (2022)	0.62962963	17.14500523798262	-3.3609291108319126
Joan fed her baby some warm broccoli milk	milk	7	v3_UXUXV	248L	7.682482446534506	4.92	1.2	Szewczyk et al. (2022)	0	2.928741170131622	-12.837956082156031
The hinges were rusted shut, so he had to pry it open with a steel crowbar	crowbar	15	v3_UXUXV	109T	4.204692619390966	4.87	2.8	Szewczyk et al. (2022)	0.807017544	7.398880195155397	2.859975720464074
He was caught stealing a mountain car	car	6	v3_UXUXV	26L	10.112004656988177	4.89	1	Szewczyk et al. (2022)	0	-9.061000684601735	3.1307635180552227
The jeweler was asked if he would examine the ring's huge artificial stone	stone	12	v3_UXUXV	44T	7.636752112435779	4.72	1.25	Szewczyk et al. (2022)	0.276595745	8.316714729458846	-1.8014657982612972
He always seemed to be interested in looking at the gorgeous sky	sky	11	v3_UXUXV	293L	7.734558844354756	4.45	1.45	Szewczyk et al. (2022)	0	18.61088984231084	13.881638079492497
They decided to declaw the cat so he wouldn't tear up the comfortable couch	couch	13	v3_UXUXV	100T	7.088408778675395	4.71	1.45	Szewczyk et al. (2022)	0.448979592	6.2465455652953095	5.199190258921355
I just had a new sound system installed in my compact room	room	11	v3_UXUXV	55T	10.017530268576788	4.79	1.1	Szewczyk et al. (2022)	0	9.409777424348034	-3.839563313408181
He returned the hole punch to the substitute teacher	teacher	8	v3_UXUXV	17L	7.952615111651	4.52	1.75	Szewczyk et al. (2022)	0.98	-3.372247669456256	4.037059017975585
He was cold most of the night and finally got up to get another knitted blanket	blanket	15	v3_UXUXV	246L	6.4967749901858625	5	1.9	Szewczyk et al. (2022)	0.64	4.504914527393618	6.238891388721788
The fertilizer enriched the green soil	soil	5	v3_UXUXV	14L	5.986452005284438	4.87	1.4	Szewczyk et al. (2022)	0	-0.18480546038812232	-3.0808795884556357
I sat far off to the side of the auditorium and my line of sight was blocked by a supporting beam	beam	20	v3_UXUXV	82L	6.100318952020064	3.96	1.25	Szewczyk et al. (2022)	0.390243902	-0.6646345880246778	2.4696206036147306
As soon as they reached the sand, he stopped to take off his clean shoes	shoes	14	v3_UXUXV	137aT	8.23827262463303	4.97	1.5	Szewczyk et al. (2022)	0.744186047	3.206415849612227	-8.80712101589775
No one at the reunion recognized Dan because he had grown a twisted mustache	mustache	13	v3_UXUXV	31L	5.53338948872752	4.9	2.75	Szewczyk et al. (2022)	0.354166667	-18.251946743480065	-8.603513557683263
She flipped through the stations in search of some loud news	news	10	v3_UXUXV	342T	9.035986984831403	3.41	1.4	Szewczyk et al. (2022)	0	2.1820853532899394	12.019155891316029
She was having a hard time because she didn't know the correct answer	answer	12	v3_UXUXV	104T	9.103534367658373	2.89	2.35	Szewczyk et al. (2022)	0.553571429	7.307930534776818	5.753669550689923
Jessie left without his toolbox or his office keys	keys	8	v3_UXUXV	301T	7.86403565907245	4.89	1.85	Szewczyk et al. (2022)	0.558139535	0.6955751184344767	-10.553659279459728
Their neighbors were surprised to find out that the Smiths had never visited that sleepy town	town	15	v3_UXUXV	92L	9.445017159104063	4.64	1.5	Szewczyk et al. (2022)	0.634920635	4.019061825576272	-3.328143821090019
Mrs. Stevens said that little Dennis was the loudest boy in the entire story	story	13	v3_UXUXV	128T	9.329100707697023	3.3	1.6	Szewczyk et al. (2022)	0	-2.8271470077992955	6.399334628658992
She was named after her surrogate mother	mother	6	v3_UXUXV	49T	10.10548918009691	4.6	1.65	Szewczyk et al. (2022)	0.891304348	4.958374716288482	-8.005099899666275
Paul painted the clown's suit blue and gave him a big red inflated balloon	balloon	13	v3_UXUXV	237L	6.093569770045136	4.92	2.1	Szewczyk et al. (2022)	0.340909091	15.027173331615408	1.5215538672875326
The county decided to tear down the gas station by the major highway	highway	12	v3_UXUXV	87T	6.815639990074331	4.72	2.8	Szewczyk et al. (2022)	0.66	10.019844120751683	-0.32052085332432056
Upon mother's strict orders, the cat's smelly litter box was kept in the damp shed	shed	14	v3_UXUXV	58T	6.329720905522696	4.55	1	Szewczyk et al. (2022)	0	1.4313538899845404	-4.855563058550218
She was glad she had brought a good book with her since there was nothing to read at the retail office	office	20	v3_UXUXV	260L	9.249561085129464	4.93	2.45	Szewczyk et al. (2022)	0	-6.273290499112217	-14.36408677084896
Although she heard it ringing, Nancy was too busy cleaning the chimney to get the locked phone	phone	16	v3_UXUXV	51L	9.529303064460995	4.86	1.55	Szewczyk et al. (2022)	0.176470588	-7.534012584413179	-1.0640704175298874
You could tell he had grown up in the South by his strong attitude	attitude	13	v3_UXUXV	48T	7.193685818395112	1.97	2.55	Szewczyk et al. (2022)	0	-7.83633692498771	1.4915493855870394
She took the baby out when he started to cry and had to miss the rest of the scary party	party	19	v3_UXUXV	263T	9.38353709043758	3.89	1.3	Szewczyk et al. (2022)	0	8.405233204890122	-13.261629468858017
The sewer backed up and caused a massive flood	flood	8	v3_UXUXV	229T	5.676753802268282	4.62	1.75	Szewczyk et al. (2022)	0.456521739	-11.442053274697052	4.022557343911793
The applause could be heard throughout the packed auditorium	auditorium	8	v3_UXUXV	124T	4.394449154672439	4.7	3.75	Szewczyk et al. (2022)	0.326530612	17.465304596968746	-3.6843518415205994
He was grouchy because he was having trouble with his fitful sleep	sleep	11	v3_UXUXV	284T	9.360999248261296	4.44	1.45	Szewczyk et al. (2022)	0.24137931	5.666496288862212	-5.5064225382558
They took her car because he hated to drive in the big city	city	12	v3_UXUXV	366L	9.06242024189956	4.79	1.85	Szewczyk et al. (2022)	0.618181818	10.53016604050184	-3.006114362321018
As a punishment, his parents immediately took away his smart toy	toy	10	v3_UXUXV	290T	6.756932389247553	4.93	1	Szewczyk et al. (2022)	0	4.926339793664775	2.3619067635404276
Kim was relieved to see that ample food had been made for the bachelorette occasion	occasion	14	v3_UXUXV	135T	6.739336627357174	2.52	2.7	Szewczyk et al. (2022)	0	8.082614638888844	-8.012895565636445
The senator had once been a municipal teacher	teacher	7	v3_UXUXV	359aL	7.952615111651	4.52	1.75	Szewczyk et al. (2022)	0	12.745926914986203	-3.154474693074682
Every spring they held the annual military parade	parade	7	v3_UXUXV	265L	6.489204931325317	4.54	1.8	Szewczyk et al. (2022)	0.589285714	4.969229855664079	-10.145019885301116
The white gull dove down and caught a floppy worm	worm	9	v3_UXUXV	253T	6.248042874508429	4.9	1.45	Szewczyk et al. (2022)	0.037037037	3.678965104019667	1.898083445676628
Ken built his new house on a quiet residential street	street	9	v3_UXUXV	224T	8.930361883909434	4.75	1.85	Szewczyk et al. (2022)	0.58490566	4.2506400955588415	1.7409986824275665
Betsy could never tell a deliberate joke	joke	6	v3_UXUXV	299T	8.22282213081366	2.9	1.05	Szewczyk et al. (2022)	0.039215686	12.64517106699834	2.886487086809454
He was soothed by the gentle southerly wind	wind	7	v3_UXUXV	102L	8.015987811027237	3.93	1	Szewczyk et al. (2022)	0.216666667	-3.0399208240938145	-10.645294016135624
During years of drudgery, the man had derived comfort from a single holy book	book	13	v3_UXUXV	46T	9.107975365298154	4.9	1	Szewczyk et al. (2022)	0.1875	10.074086657406246	-11.528828028667728
The squirrel stored some nuts in the cold ground	ground	8	v3_UXUXV	59L	8.215276958936633	4.77	1.8	Szewczyk et al. (2022)	0.452830189	17.23481932358848	-11.82375603565984
Although John felt some remorse he decided to return the generous gift	gift	11	v3_UXUXV	250L	8.098946748943339	4.56	1.5	Szewczyk et al. (2022)	0.43902439	7.298618541573089	13.464244158401826
The last thing they were expecting on their wedding day was a raging Spanish bull	bull	14	v3_UXUXV	33L	7.247080584585756	4.85	1.05	Szewczyk et al. (2022)	0.361702128	9.2176695408123	-0.5858355845214497
They waited a long time to see the live movie	movie	9	v3_UXUXV	119L	8.743850562030243	4.59	1.85	Szewczyk et al. (2022)	0	4.247015856762376	4.268479606536467
At the park next to the beach she saw a man with a funny dog	dog	14	v3_UXUXV	191L	9.193804403336085	4.85	1	Szewczyk et al. (2022)	0	0.6622940106869903	4.956861612229033
Every month Rick had to clean his speedy car	car	8	v3_UXUXV	280T	10.112004656988177	4.89	1	Szewczyk et al. (2022)	0.541666667	12.548138980084834	-5.883265690561003
Randy froze when he saw a shadow at the end of the dark alley	alley	13	v3_UXUXV	268L	6.723832440821209	4.82	1.55	Szewczyk et al. (2022)	0.428571429	-2.6110496701412926	1.215397108647563
He drove the nail into the garage door	door	7	v3_UXUXV	74L	9.608847999516849	4.81	1.35	Szewczyk et al. (2022)	0.62962963	2.252157291153802	-8.997819542711559
The only food in the refrigerator was a moldy aged sandwich	sandwich	10	v3_UXUXV	267L	7.020190708311925	4.9	3.5	Szewczyk et al. (2022)	0.040816327	13.482314071742351	4.870922937450861
Steve invited his girlfriend to a pajama party	party	7	v3_UXUXV	348T	9.38353709043758	3.89	1.3	Szewczyk et al. (2022)	1	-11.49704529556096	-13.46193217426533
Her cold drink was served with a slice of homemade lemon	lemon	10	v3_UXUXV	178L	6.419994928147142	5	1.75	Szewczyk et al. (2022)	0.02173913	-8.113589475003993	0.6644346659769589
She cleaned the dirt from her muddy hair	hair	7	v3_UXUXV	95T	8.965973184210347	4.97	1.5	Szewczyk et al. (2022)	0	2.5670118350282767	-1.0045842457148542
He really wanted to go but decided to stay home to wait for the school call	call	15	v3_UXUXV	139aT	10.690398262908236	4	1	Szewczyk et al. (2022)	0	2.745761854794354	-1.3796972640092156
Dillinger once robbed that antique bank	bank	5	v3_UXUXV	151L	8.374476889214643	4.78	1	Szewczyk et al. (2022)	0.02173913	19.26911029500896	4.560329064036797
The person who caught the thief deserves our utmost applause	applause	9	v3_UXUXV	73T	6.3578422665081	4.29	2.75	Szewczyk et al. (2022)	0	19.11165089949717	5.20478120249664
It was time to hang the new framed picture	picture	8	v3_UXUXV	223T	8.862483576488332	4.52	2.4	Szewczyk et al. (2022)	0.622222222	-18.015817698087773	-12.877849867606482
Their picnic was ruined by the intermittent rain	rain	7	v3_UXUXV	80T	7.822044008185619	4.97	1	Szewczyk et al. (2022)	0.695652174	5.614556539172778	1.2140502878621806
He was so busy and overwhelmed that he had forgotten to respond to the footer email	email	15	v3_UXUXV	1L	4.672828834461906	4.69	1.9	Szewczyk et al. (2022)	0.150943396	-3.5937974874082936	5.6246078941718345
She left the tiny baby alone in the little room	room	9	v3_UXUXV	309T	10.017530268576788	4.79	1.1	Szewczyk et al. (2022)	0.016129032	0.9053812869452074	2.253201690598755
She was quite surprised that Bill didn't keep his solemn watch	watch	10	v3_UXUXV	65T	9.731037115537436	4.61	1.55	Szewczyk et al. (2022)	0	-5.283628544808824	-15.168807968221213
As usual, he didn't do well because he had not prepared his impassioned mind	mind	13	v3_UXUXV	121T	10.115206086180873	2.5	1	Szewczyk et al. (2022)	0	8.941973341734013	6.610946503598286
After getting out of the shower he sat down to have continental breakfast	breakfast	12	v3_UXUXV	116T	8.126222529458525	4.43	3.15	Szewczyk et al. (2022)	0.981132075	10.97074081187408	5.315998975512261
Every day, rain or shine, the joggers ran up and down the narrow path	path	13	v3_UXUXV	234L	7.133295954896068	4.41	1.1	Szewczyk et al. (2022)	0.5	2.209596849375687	0.2552633743541482
Although Jan was usually careful, she had forgotten to turn off the cooking light	light	13	v3_UXUXV	367aT	9.039077442538964	4.21	1.2	Szewczyk et al. (2022)	0.016949153	13.05531051352396	-4.379333739634775
Sam practiced every day in anticipation of the homecoming concert	concert	9	v3_UXUXV	189L	6.79794041297493	4.35	1.7	Szewczyk et al. (2022)	0	8.266321574982294	5.66455773221179
His ring fell into a hole in the porcelain floor	floor	9	v3_UXUXV	362T	8.543445562560303	4.8	1.8	Szewczyk et al. (2022)	0.019607843	8.874879695327325	3.4266240989572196
